SDTrimSP: VERSION 6.03    17.06.2025
SDTrimSP-Ar-Ti -Panjan-ver3                                                     
      100000   maxnumber (backscattered-projectile)    
        1000         100   NH NR
      species     gen/coll      fluence   end-energy      x_start      y_start      z_start        x_end        y_end        z_end        x_max        y_max        z_max         cosp         cosa   pathlength e_transf_sum     e_transf   e_con_elec  e_transf>ED         time
            1            4  0.86600E+00  0.30296E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.58093E+01 -0.55523E+01  0.10940E+02  0.58093E+01  0.55523E+01  0.10940E+02  0.77348E+00 -0.49980E-02  0.11831E+02  0.45624E+03  0.44689E+03  0.13463E+02  0.43065E+03  0.65091E+02
            1            7  0.86600E+00  0.53923E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.54509E+01  0.24406E+01 -0.22116E+02  0.54509E+01  0.37557E+01  0.22116E+02  0.48123E+00  0.54038E+00  0.15388E+02  0.42286E+03  0.41200E+03  0.23218E+02  0.37115E+03  0.63221E+02
            1            2  0.86600E+00  0.74674E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.51001E+01 -0.99016E+00 -0.60933E+01  0.51001E+01  0.17284E+01  0.60933E+01  0.72037E+00  0.13504E+00  0.20281E+01  0.48391E+03  0.48215E+03  0.86258E+01  0.48215E+03  0.14311E+02
            1            2  0.86600E+00  0.52114E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.45809E+01  0.77232E+00  0.75314E+00  0.45809E+01  0.77232E+00  0.11203E+01  0.92606E+00  0.50182E+00  0.27035E+01  0.49210E+03  0.49114E+03  0.73740E+01  0.48766E+03  0.32505E+02
            1            2  0.86700E+00  0.17520E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.53784E+01  0.79242E+01 -0.10239E+02  0.53784E+01  0.79242E+01  0.10239E+02  0.52329E+00  0.55716E+00  0.56546E+01  0.47331E+03  0.47162E+03  0.91675E+01  0.47162E+03  0.45908E+02
            1            6  0.86700E+00  0.81768E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.48135E+01 -0.12024E+02  0.10771E+01  0.48135E+01  0.12024E+02  0.20915E+01  0.84949E+00 -0.98407E+00  0.11396E+02  0.47794E+03  0.46821E+03  0.13887E+02  0.43282E+03  0.71481E+02
            1            8  0.86700E+00  0.87987E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.55958E+01 -0.18084E+02  0.55632E+01  0.55958E+01  0.18084E+02  0.55632E+01  0.88221E+00 -0.75772E+00  0.18435E+02  0.38587E+03  0.36697E+03  0.26143E+02  0.32131E+03  0.70040E+02
            1            9  0.86700E+00  0.59331E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.58682E+01 -0.10052E+02 -0.72661E+01  0.70575E+01  0.10052E+02  0.76769E+01  0.97988E+00 -0.91810E+00  0.19113E+02  0.47047E+03  0.45521E+03  0.23595E+02  0.39305E+03  0.10887E+03
            1            2  0.86700E+00  0.18092E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.45641E+01 -0.14946E-01  0.23113E+02  0.45641E+01  0.14972E+01  0.23113E+02  0.20734E+00 -0.65870E-01  0.19325E+01  0.49028E+03  0.48805E+03  0.79117E+01  0.47061E+03  0.20100E+02
            1            2  0.86800E+00  0.50575E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.51775E+01  0.70419E+00  0.13641E+02  0.51775E+01  0.10354E+01  0.13641E+02  0.49667E+00 -0.36735E-01  0.30101E+01  0.44081E+03  0.43863E+03  0.86200E+01  0.43863E+03  0.15489E+02
            1            4  0.86800E+00  0.45739E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.60678E+01  0.55073E+01  0.30447E+01  0.60678E+01  0.55073E+01  0.37869E+01  0.95562E+00  0.99199E+00  0.81412E+01  0.48463E+03  0.48093E+03  0.10795E+02  0.47531E+03  0.53602E+02
            1            6  0.86800E+00  0.47842E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.63506E+01 -0.64854E+01  0.98537E+01  0.63506E+01  0.72324E+01  0.98537E+01  0.95342E+00  0.30014E+00  0.14418E+02  0.43301E+03  0.42803E+03  0.19144E+02  0.42803E+03  0.53763E+02
            1           10  0.86800E+00  0.12730E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.57670E+01 -0.13735E+02  0.11480E+02  0.75246E+01  0.13735E+02  0.11915E+02  0.89512E+00 -0.99321E+00  0.23389E+02  0.45798E+03  0.43809E+03  0.29287E+02  0.37957E+03  0.11015E+03
            1            8  0.86800E+00  0.19676E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.51255E+01  0.52648E+01  0.87433E+01  0.51255E+01  0.10273E+02  0.87433E+01  0.75000E+00 -0.90814E+00  0.17893E+02  0.45831E+03  0.43893E+03  0.22010E+02  0.37579E+03  0.88387E+02
            1            5  0.86900E+00  0.26662E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.56540E+01  0.16462E+02 -0.58440E+01  0.56540E+01  0.16462E+02  0.58440E+01  0.48620E+00  0.71529E+00  0.10069E+02  0.45879E+03  0.45356E+03  0.14549E+02  0.44173E+03  0.50811E+02
            1            7  0.86900E+00  0.60788E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.48810E+01  0.72254E+01 -0.50038E+01  0.53702E+01  0.72254E+01  0.50928E+01  0.93638E+00  0.75199E+00  0.11788E+02  0.47442E+03  0.45658E+03  0.19498E+02  0.43472E+03  0.95461E+02
            1            8  0.86900E+00  0.60281E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.45495E+01  0.69740E+01  0.27019E+01  0.61639E+01  0.11726E+02  0.30679E+01  0.63326E+00 -0.75052E+00  0.15529E+02  0.47308E+03  0.46173E+03  0.20894E+02  0.39589E+03  0.94903E+02
            1            3  0.86900E+00  0.47294E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.47219E+01 -0.88496E+01 -0.42442E+01  0.47219E+01  0.88496E+01  0.42442E+01  0.68887E+00 -0.87792E+00  0.48696E+01  0.48708E+03  0.48449E+03  0.81887E+01  0.46923E+03  0.52756E+02
            1            8  0.86900E+00  0.23464E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.52807E+01  0.19082E+01 -0.15920E+02  0.52807E+01  0.33411E+01  0.15920E+02  0.75948E+00  0.97049E+00  0.17185E+02  0.45165E+03  0.43858E+03  0.24884E+02  0.41107E+03  0.66176E+02
            1            4  0.87000E+00  0.48726E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.51639E+01  0.99782E+00 -0.11270E+02  0.51639E+01  0.22452E+01  0.11270E+02  0.65055E+00 -0.14893E+00  0.67756E+01  0.48137E+03  0.47282E+03  0.13760E+02  0.46558E+03  0.48975E+02
            1            7  0.87000E+00  0.36754E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.48579E+01 -0.97144E+01 -0.76783E+01  0.48579E+01  0.11182E+02  0.76783E+01  0.86851E+00  0.35967E+00  0.15643E+02  0.44136E+03  0.43225E+03  0.21891E+02  0.38017E+03  0.65553E+02
            1            3  0.87000E+00  0.37298E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.55677E+01 -0.10540E+02 -0.38753E+01  0.55677E+01  0.10540E+02  0.38753E+01  0.74424E+00 -0.99424E+00  0.87990E+01  0.45015E+03  0.44533E+03  0.12554E+02  0.43563E+03  0.44840E+02
            1            3  0.87000E+00  0.81158E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.53893E+01 -0.14794E+02  0.34199E+01  0.53893E+01  0.14794E+02  0.34199E+01  0.53394E+00 -0.99803E+00  0.75804E+01  0.40401E+03  0.39605E+03  0.14831E+02  0.39605E+03  0.31477E+02
            1            2  0.87000E+00  0.67270E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.53121E+01 -0.28227E+01  0.82753E+00  0.53121E+01  0.28227E+01  0.82753E+00  0.94861E+00 -0.68631E+00  0.00000E+00  0.48531E+03  0.48098E+03  0.79654E+01  0.47147E+03  0.22491E+02
            1            7  0.87100E+00  0.39356E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.64475E+01 -0.84311E+01 -0.10081E+02  0.64475E+01  0.84311E+01  0.10344E+02  0.95069E+00 -0.98657E+00  0.14597E+02  0.47657E+03  0.46580E+03  0.23033E+02  0.43429E+03  0.69816E+02
            1            3  0.87100E+00  0.12953E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.51062E+01  0.19366E+01 -0.38507E+01  0.51062E+01  0.19366E+01  0.54181E+01  0.93986E+00  0.46809E+00  0.55387E+01  0.49024E+03  0.48124E+03  0.84608E+01  0.45988E+03  0.47260E+02
            1            2  0.87100E+00  0.67032E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.46619E+01  0.58855E+01  0.22889E+01  0.46619E+01  0.58855E+01  0.22889E+01  0.75887E+00  0.83464E+00  0.19206E+01  0.48301E+03  0.48212E+03  0.10290E+02  0.48212E+03  0.74250E+01
            1            2  0.87100E+00  0.15957E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.52855E+01  0.12453E+02  0.54084E+01  0.52855E+01  0.12453E+02  0.54084E+01  0.45694E+00  0.95383E+00  0.20382E+01  0.47618E+03  0.47493E+03  0.78603E+01  0.46021E+03  0.18976E+02
            1           13  0.87100E+00  0.12851E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.55981E+01  0.30680E+01  0.93033E+01  0.86468E+01  0.30680E+01  0.20684E+02  0.54610E+00  0.39329E+00  0.33842E+02  0.44983E+03  0.42706E+03  0.37319E+02  0.36300E+03  0.17806E+03
            1            8  0.87100E+00  0.36101E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.48973E+01 -0.13010E+02  0.41089E+01  0.48973E+01  0.14708E+02  0.42951E+01  0.95272E+00  0.99403E+00  0.15563E+02  0.43908E+03  0.42688E+03  0.24824E+02  0.40428E+03  0.71585E+02
            1            4  0.87100E+00  0.40355E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.60190E+01 -0.70196E+01 -0.14361E+01  0.60190E+01  0.70196E+01  0.41481E+01  0.63262E+00 -0.73397E+00  0.41348E+01  0.48225E+03  0.47985E+03  0.13710E+02  0.47985E+03  0.40404E+02
            1            2  0.87100E+00  0.13410E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.66154E+01  0.27158E+01  0.69816E+01  0.66154E+01  0.27158E+01  0.69816E+01  0.90855E+00  0.15987E+00  0.70456E+01  0.47774E+03  0.47079E+03  0.88484E+01  0.45470E+03  0.52003E+02
            1           14  0.87100E+00  0.58102E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.45864E+01 -0.17778E+02 -0.74291E+01  0.95895E+01  0.20115E+02  0.13152E+02  0.68044E+00  0.37799E+00  0.33097E+02  0.45077E+03  0.42629E+03  0.43416E+02  0.31727E+03  0.13247E+03
            1            7  0.87200E+00  0.44208E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.52741E+01  0.41253E+01  0.63014E+01  0.52741E+01  0.92223E+01  0.63014E+01  0.62006E+00 -0.60911E+00  0.15514E+02  0.47540E+03  0.46796E+03  0.20182E+02  0.42789E+03  0.77771E+02
            1            4  0.87200E+00  0.27817E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.46100E+01  0.15075E+02 -0.38441E+01  0.46100E+01  0.15075E+02  0.38441E+01  0.54766E+00  0.98070E+00  0.76927E+01  0.45966E+03  0.45285E+03  0.12528E+02  0.45285E+03  0.40822E+02
            1            1  0.87200E+00  0.12098E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.53016E+01  0.45332E+01  0.80271E+01  0.53016E+01  0.45332E+01  0.80271E+01  0.48955E+00  0.49174E+00  0.00000E+00  0.49001E+03  0.48766E+03  0.87769E+01  0.48766E+03  0.00000E+00
            1            4  0.87300E+00  0.45741E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.47033E+01  0.17591E+01 -0.78411E+01  0.47033E+01  0.18190E+01  0.78411E+01  0.87314E+00  0.12351E+00  0.86143E+01  0.48280E+03  0.47068E+03  0.12624E+02  0.47068E+03  0.37662E+02
            1            4  0.87300E+00  0.98413E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.51364E+01  0.17654E+01 -0.43212E+01  0.51364E+01  0.17654E+01  0.43212E+01  0.98477E+00  0.87017E+00  0.66508E+01  0.47402E+03  0.46484E+03  0.16134E+02  0.45507E+03  0.27420E+02
            1            7  0.87300E+00  0.25266E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.49164E+01 -0.39222E+00 -0.76146E+01  0.49164E+01  0.56224E+01  0.76146E+01  0.75880E+00  0.83515E+00  0.12961E+02  0.48154E+03  0.46658E+03  0.18204E+02  0.45482E+03  0.11810E+03
            1            1  0.87300E+00  0.43955E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.49168E+01  0.18472E+02 -0.74420E+01  0.49168E+01  0.18472E+02  0.74420E+01  0.29580E+00  0.95103E+00  0.22390E+01  0.44676E+03  0.44290E+03  0.92840E+01  0.44290E+03  0.17192E+02
            1            5  0.87300E+00  0.40790E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.48497E+01 -0.67474E+01  0.96982E+01  0.48497E+01  0.67474E+01  0.96982E+01  0.78160E+00 -0.35954E+00  0.98954E+01  0.44328E+03  0.43497E+03  0.15932E+02  0.42602E+03  0.48553E+02
            1            3  0.87400E+00  0.60289E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.57683E+01 -0.39727E+01 -0.86244E+01  0.57683E+01  0.39727E+01  0.86244E+01  0.71374E+00 -0.27837E+00  0.47720E+01  0.49064E+03  0.48651E+03  0.87618E+01  0.48444E+03  0.44723E+02
            1            4  0.87400E+00  0.35852E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.60918E+01  0.81378E+01  0.52858E+01  0.60918E+01  0.81378E+01  0.53657E+01  0.83298E+00  0.99985E+00  0.87155E+01  0.45195E+03  0.44253E+03  0.12199E+02  0.43276E+03  0.39947E+02
            1            7  0.87400E+00  0.16966E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.50984E+01 -0.22799E+01 -0.20889E+02  0.50984E+01  0.23468E+01  0.20889E+02  0.61306E+00  0.10102E-01  0.15660E+02  0.46341E+03  0.45207E+03  0.19628E+02  0.42458E+03  0.10584E+03
            1            1  0.87400E+00  0.46552E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.56346E+01  0.64508E+01 -0.42833E+01  0.56346E+01  0.64508E+01  0.42833E+01  0.82278E+00  0.92246E+00  0.86739E+00  0.48818E+03  0.48629E+03  0.71620E+01  0.48629E+03  0.44754E+01
            1            2  0.87400E+00  0.23212E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.54782E+01 -0.70211E+01 -0.18308E+01  0.54782E+01  0.70211E+01  0.18308E+01  0.74952E+00 -0.94975E+00  0.21366E+01  0.46817E+03  0.46398E+03  0.86139E+01  0.46398E+03  0.15580E+02
            1           10  0.87400E+00  0.65024E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.52560E+01  0.74337E+01 -0.36879E+01  0.88814E+01  0.74337E+01  0.10453E+02  0.55038E+00  0.73021E+00  0.23809E+02  0.46370E+03  0.45245E+03  0.29796E+02  0.41170E+03  0.11336E+03
            1            4  0.87400E+00  0.27604E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.49967E+01  0.88313E+01 -0.68991E+01  0.49967E+01  0.88313E+01  0.68991E+01  0.62001E+00  0.99308E+00  0.67079E+01  0.45744E+03  0.45102E+03  0.14957E+02  0.45102E+03  0.27529E+02
            1            2  0.87500E+00  0.20885E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.49303E+01 -0.56965E+01  0.46617E+01  0.49303E+01  0.56965E+01  0.46617E+01  0.66152E+00 -0.88780E+00  0.13784E+01  0.46962E+03  0.46833E+03  0.94954E+01  0.46833E+03  0.95143E+01
            1            2  0.87500E+00  0.16862E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.56542E+01 -0.65491E+01  0.68041E+01  0.56542E+01  0.65491E+01  0.68041E+01  0.71066E+00 -0.81724E+00  0.36050E+01  0.47531E+03  0.47286E+03  0.78253E+01  0.46389E+03  0.20602E+02
            1            2  0.87500E+00  0.77076E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.49665E+01  0.31103E+00  0.47032E+01  0.49665E+01  0.64668E+00  0.47032E+01  0.84127E+00 -0.10609E+00  0.00000E+00  0.48514E+03  0.48434E+03  0.71513E+01  0.47752E+03  0.44785E+01
            1            5  0.87500E+00  0.37457E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.46683E+01  0.10292E+02  0.61391E+01  0.46683E+01  0.10292E+02  0.61391E+01  0.91360E+00  0.99545E+00  0.13855E+02  0.44625E+03  0.43634E+03  0.16292E+02  0.41082E+03  0.70835E+02
            1           12  0.87500E+00  0.14542E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.45080E+01 -0.12905E+02 -0.26790E+01  0.10186E+02  0.12905E+02  0.93892E+01  0.66720E+00 -0.29342E+00  0.27832E+02  0.44809E+03  0.42947E+03  0.37369E+02  0.35442E+03  0.11538E+03
            1            3  0.87500E+00  0.47453E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.47351E+01  0.10665E+01  0.18838E+01  0.47351E+01  0.29734E+01  0.18838E+01  0.87596E+00 -0.68397E+00  0.27836E+01  0.48689E+03  0.48394E+03  0.83658E+01  0.46676E+03  0.47259E+02
            1            4  0.87500E+00  0.23651E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.54714E+01  0.44039E+01 -0.47872E+01  0.54714E+01  0.55935E+01  0.47872E+01  0.90166E+00 -0.33685E+00  0.86712E+01  0.48708E+03  0.47826E+03  0.10552E+02  0.47000E+03  0.51328E+02
            1            2  0.87600E+00  0.14255E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.50217E+01  0.29296E+01 -0.15577E+02  0.50217E+01  0.29296E+01  0.15577E+02  0.38811E+00  0.42897E+00  0.00000E+00  0.47708E+03  0.47508E+03  0.86620E+01  0.46541E+03  0.00000E+00
            1            3  0.87600E+00  0.47559E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.57975E+01  0.44567E+01 -0.48794E+01  0.57975E+01  0.44567E+01  0.48794E+01  0.96158E+00  0.72892E+00  0.54429E+01  0.48571E+03  0.47660E+03  0.95330E+01  0.47660E+03  0.32178E+02
            1            3  0.87600E+00  0.66601E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.48967E+01  0.39023E+00 -0.15376E+02  0.48967E+01  0.19982E+01  0.15376E+02  0.42769E+00  0.19722E+00  0.49214E+01  0.42152E+03  0.41711E+03  0.11877E+02  0.40213E+03  0.23703E+02
            1            5  0.87600E+00  0.52990E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.46017E+01 -0.80799E+01  0.48554E+01  0.46017E+01  0.80799E+01  0.48554E+01  0.90182E+00 -0.43194E+00  0.11313E+02  0.43060E+03  0.42651E+03  0.16411E+02  0.39874E+03  0.47020E+02
            1            6  0.87600E+00  0.11098E+03 -0.43949E+01  0.00000E+00  0.00000E+00 -0.53624E+01 -0.18628E+02  0.21412E+01  0.53624E+01  0.18628E+02  0.51611E+01  0.57071E+00 -0.96111E+00  0.17079E+02  0.36324E+03  0.35701E+03  0.25781E+02  0.34080E+03  0.56520E+02
            1           10  0.87700E+00  0.52997E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.44663E+01  0.75004E+01  0.12341E+01  0.67660E+01  0.11844E+02  0.45442E+01  0.62645E+00 -0.69480E+00  0.17567E+02  0.47378E+03  0.45953E+03  0.25692E+02  0.40322E+03  0.13453E+03
            1            3  0.87700E+00  0.33639E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.46221E+01 -0.82256E+01 -0.17006E+01  0.46221E+01  0.82256E+01  0.17006E+01  0.69440E+00 -0.93368E+00  0.00000E+00  0.45781E+03  0.45496E+03  0.85485E+01  0.42989E+03  0.00000E+00
            1            2  0.87700E+00  0.75532E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.46778E+01  0.90642E+01 -0.56240E+01  0.46778E+01  0.90642E+01  0.56240E+01  0.60048E+00  0.85703E+00  0.23415E+01  0.41404E+03  0.41150E+03  0.10425E+02  0.41150E+03  0.11695E+02
            1            4  0.87800E+00  0.61303E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.63763E+01  0.11572E+02  0.57686E+01  0.63763E+01  0.11572E+02  0.57686E+01  0.80291E+00  0.95483E+00  0.84722E+01  0.42404E+03  0.41749E+03  0.14662E+02  0.40628E+03  0.31941E+02
            1            1  0.87800E+00  0.30640E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.51046E+01  0.16461E+01  0.79331E+01  0.51046E+01  0.16461E+01  0.79331E+01  0.67188E+00  0.12986E+00  0.44450E+01  0.49213E+03  0.49001E+03  0.75643E+01  0.49001E+03  0.12913E+03
            1            3  0.87800E+00  0.61820E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.49475E+01  0.16568E+01  0.72025E+00  0.49475E+01  0.16568E+01  0.29066E+01  0.85953E+00  0.66176E+00  0.55311E+01  0.49029E+03  0.48850E+03  0.90940E+01  0.47214E+03  0.32444E+02
            1            3  0.87800E+00  0.12842E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.49490E+01  0.10090E+02 -0.17599E+01  0.49490E+01  0.10090E+02  0.17599E+01  0.62049E+00  0.93157E+00  0.52214E+01  0.47849E+03  0.47807E+03  0.86700E+01  0.45966E+03  0.41497E+02
            1            7  0.87800E+00  0.26778E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.68553E+01  0.11953E+02  0.55262E+01  0.68553E+01  0.11953E+02  0.62314E+01  0.99451E+00  0.58428E+00  0.15059E+02  0.45517E+03  0.44376E+03  0.18049E+02  0.39903E+03  0.76640E+02
            1            5  0.87900E+00  0.14893E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.48621E+01 -0.62546E+01 -0.11430E+02  0.48621E+01  0.62546E+01  0.11430E+02  0.74483E+00 -0.99579E+00  0.12541E+02  0.46789E+03  0.46217E+03  0.17216E+02  0.45389E+03  0.83171E+02
            1            7  0.87900E+00  0.58836E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.51075E+01  0.50014E+01 -0.23565E+01  0.69626E+01  0.53336E+01  0.53118E+01  0.93572E+00  0.93017E-01  0.15158E+02  0.46964E+03  0.45731E+03  0.24475E+02  0.42022E+03  0.67020E+02
            1            2  0.87900E+00  0.99012E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.50895E+01 -0.20747E-01  0.33050E+00  0.50895E+01  0.11298E+01  0.60919E+00  0.97753E+00  0.96985E+00  0.00000E+00  0.49167E+03  0.49153E+03  0.73392E+01  0.48438E+03  0.26303E+02
            1            7  0.87900E+00  0.34123E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.45120E+01  0.28895E+01  0.12407E+01  0.64083E+01  0.39188E+01  0.24877E+01  0.97506E+00 -0.29401E+00  0.14418E+02  0.47583E+03  0.46112E+03  0.20760E+02  0.42573E+03  0.89520E+02
            1            4  0.87900E+00  0.38989E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.54510E+01 -0.10092E+01  0.39115E+01  0.54510E+01  0.17477E+01  0.39115E+01  0.89363E+00 -0.73504E+00  0.71883E+01  0.48695E+03  0.48343E+03  0.12659E+02  0.47153E+03  0.69894E+02
            1            4  0.88000E+00  0.46761E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.52814E+01 -0.13993E+02  0.11817E+02  0.52814E+01  0.13993E+02  0.11817E+02  0.60574E+00 -0.74515E+00  0.10988E+02  0.48047E+03  0.46861E+03  0.14849E+02  0.46186E+03  0.70502E+02
            1            2  0.88000E+00  0.49463E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.56086E+01 -0.93528E+01  0.58924E+01  0.56086E+01  0.93528E+01  0.58924E+01  0.58920E+00 -0.85722E+00  0.20532E+01  0.44121E+03  0.43918E+03  0.93227E+01  0.43918E+03  0.11251E+02
            1            5  0.88100E+00  0.22826E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.64064E+01  0.29289E+01  0.57564E+01  0.64064E+01  0.29289E+01  0.57564E+01  0.85648E+00  0.99941E+00  0.95491E+01  0.48412E+03  0.47694E+03  0.13602E+02  0.45067E+03  0.81539E+02
            1            1  0.88100E+00  0.26070E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.44825E+01  0.71985E+00  0.65715E+01  0.44825E+01  0.71985E+00  0.65715E+01  0.56521E+00  0.10889E+00  0.46870E-01  0.49030E+03  0.49014E+03  0.70926E+01  0.49014E+03  0.44737E+01
            1            2  0.88100E+00  0.17602E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.50215E+01  0.91626E+01  0.24541E+00  0.50215E+01  0.91626E+01  0.13009E+01  0.82153E+00  0.99793E+00  0.54628E+01  0.47252E+03  0.46691E+03  0.98794E+01  0.46691E+03  0.40709E+02
            1            5  0.88100E+00  0.39740E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.58253E+01  0.37600E+01  0.93143E+01  0.58253E+01  0.45120E+01  0.93143E+01  0.83443E+00 -0.16379E+00  0.92737E+01  0.47923E+03  0.47033E+03  0.16792E+02  0.45819E+03  0.46619E+02
            1           11  0.88100E+00  0.17033E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.51649E+01 -0.88068E+00  0.20972E+02  0.59597E+01  0.72810E+01  0.20972E+02  0.77638E+00 -0.75716E+00  0.21737E+02  0.45045E+03  0.42949E+03  0.32521E+02  0.38330E+03  0.83539E+02
            1            3  0.88100E+00  0.18113E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.44922E+01 -0.13290E+02  0.86813E+01  0.44922E+01  0.13290E+02  0.86813E+01  0.52942E+00 -0.91936E+00  0.83341E+01  0.47172E+03  0.46637E+03  0.10168E+02  0.46044E+03  0.68342E+02
            1            5  0.88100E+00  0.15271E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.60702E+01  0.10747E+02 -0.72938E+01  0.60702E+01  0.10747E+02  0.72938E+01  0.72911E+00  0.78778E+00  0.97001E+01  0.46613E+03  0.45668E+03  0.18595E+02  0.44784E+03  0.47583E+02
            1            5  0.88100E+00  0.65972E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.55084E+01 -0.13358E+02 -0.31352E+01  0.55084E+01  0.13358E+02  0.31352E+01  0.79639E+00 -0.99658E+00  0.14178E+02  0.47751E+03  0.46435E+03  0.15896E+02  0.44930E+03  0.11334E+03
            1            1  0.88200E+00  0.62322E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.48278E+01  0.83065E+01  0.86160E+01  0.48278E+01  0.83065E+01  0.86160E+01  0.41367E+00  0.69406E+00  0.61002E+00  0.48654E+03  0.48575E+03  0.72301E+01  0.48575E+03  0.44758E+01
            1            8  0.88200E+00  0.80838E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.53282E+01 -0.23627E+02  0.14119E+01  0.53282E+01  0.23627E+02  0.28363E+01  0.79851E+00 -0.70346E+00  0.21669E+02  0.46887E+03  0.45952E+03  0.23041E+02  0.44274E+03  0.12934E+03
            1            3  0.88200E+00  0.99435E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.57465E+01 -0.11581E+02 -0.10587E+02  0.57465E+01  0.11581E+02  0.10587E+02  0.55201E+00 -0.60622E+00  0.58448E+01  0.38864E+03  0.37508E+03  0.11920E+02  0.36695E+03  0.24623E+02
